21.0 589.0 568.0 0.0 
11.0 413.0 706.0 0.0 
27.0 974.0 349.0 0.0 
24.0 977.0 156.0 0.0 
46.0 1938.0 100.0 0.0 
34.0 1435.0 79.0 0.0 
60.0 2064.0 19.0 0.0 
95.0 1892.0 0.0 
61.0 2019.0 32.0 0.0 
29.0 1257.0 157.0 0.0 
37.0 1324.0 4.0 0.0 
27.0 1084.0 341.0 0.0 
8.0 361.0 1018.0 0.0 
104.0 1762.0 0.0 
61.0 2046.0 0.0 
72.0 2007.0 0.0 
52.0 1635.0 22.0 0.0 
29.0 1218.0 35.0 0.0 
68.0 2122.0 31.0 0.0 
57.0 2143.0 20.0 0.0 
41.0 1617.0 135.0 0.0 
76.0 2190.0 16.0 0.0 
26.0 1182.0 113.0 0.0 
73.0 1924.0 0.0 
28.0 1028.0 116.0 0.0 
31.0 1178.0 113.0 0.0 
59.0 1882.0 24.0 0.0 
9.0 173.0 1980.0 0.0 
82.0 1989.0 0.0 
42.0 1805.0 27.0 0.0 
92.0 1648.0 0.0 
80.0 1985.0 0.0 
