0.0 205.0 3646.0 2.0 
0.0 641.0 2391.0 0.0 
0.0 170.0 3662.0 5.0 
0.0 156.0 3591.0 11.0 
0.0 2232.0 948.0 3.0 
0.0 322.0 2929.0 0.0 
0.0 104.0 3873.0 8.0 
0.0 1642.0 1155.0 
0.0 206.0 3266.0 22.0 
0.0 146.0 3498.0 3.0 
0.0 264.0 3307.0 11.0 
0.0 70.0 3961.0 9.0 
0.0 1743.0 1442.0 0.0 
0.0 870.0 2175.0 3.0 
0.0 1487.0 1355.0 0.0 
0.0 2300.0 918.0 
0.0 303.0 3112.0 0.0 
0.0 28.0 3839.0 95.0 
0.0 209.0 3409.0 4.0 
0.0 198.0 3444.0 9.0 
0.0 354.0 2957.0 0.0 
0.0 697.0 2401.0 10.0 
0.0 473.0 2629.0 6.0 
0.0 61.0 4116.0 2.0 
0.0 46.0 3869.0 68.0 
0.0 164.0 3461.0 13.0 
0.0 65.0 3813.0 17.0 
0.0 154.0 3648.0 12.0 
0.0 51.0 3663.0 60.0 
0.0 10.0 3429.0 238.0 
0.0 601.0 2394.0 3.0 
0.0 118.0 3538.0 22.0 
0.0 2807.0 598.0 
0.0 735.0 2188.0 3.0 
0.0 1666.0 1253.0 
0.0 747.0 2127.0 5.0 
0.0 1744.0 1431.0 
0.0 1101.0 1599.0 0.0 
0.0 1192.0 1861.0 3.0 
0.0 419.0 2941.0 15.0 
0.0 1294.0 1588.0 
0.0 2523.0 740.0 
0.0 634.0 2457.0 0.0 
0.0 1358.0 1370.0 0.0 
0.0 245.0 3385.0 4.0 
0.0 1962.0 1238.0 
0.0 1709.0 1217.0 
0.0 230.0 3465.0 0.0 
0.0 348.0 3216.0 1.0 
0.0 2486.0 756.0 
0.0 851.0 2199.0 0.0 
0.0 653.0 2293.0 3.0 
0.0 292.0 3192.0 0.0 
0.0 1462.0 1359.0 
0.0 71.0 4003.0 12.0 
0.0 663.0 2361.0 3.0 
0.0 2025.0 1068.0 
0.0 44.0 3931.0 44.0 
0.0 892.0 1978.0 0.0 
0.0 267.0 3167.0 17.0 
0.0 193.0 3371.0 4.0 
0.0 321.0 3232.0 6.0 
0.0 110.0 3566.0 16.0 
0.0 1962.0 1059.0 
0.0 46.0 3882.0 15.0 
0.0 72.0 4047.0 3.0 
0.0 393.0 2898.0 0.0 
0.0 293.0 3085.0 5.0 
0.0 1507.0 1583.0 
0.0 463.0 2615.0 5.0 
0.0 396.0 3230.0 0.0 
0.0 300.0 3047.0 2.0 
0.0 45.0 3717.0 58.0 
0.0 87.0 3841.0 2.0 
0.0 153.0 3413.0 3.0 
0.0 111.0 3656.0 19.0 
0.0 120.0 3804.0 2.0 
0.0 122.0 3759.0 16.0 
0.0 914.0 1931.0 3.0 
0.0 81.0 4035.0 15.0 
0.0 1693.0 1224.0 3.0 
0.0 1785.0 1307.0 
0.0 1521.0 1505.0 
0.0 1829.0 1070.0 
0.0 798.0 2028.0 3.0 
0.0 85.0 3903.0 3.0 
0.0 470.0 2926.0 
0.0 335.0 2895.0 3.0 
0.0 202.0 3712.0 6.0 
0.0 1765.0 1396.0 
0.0 660.0 2409.0 0.0 
0.0 304.0 3184.0 1.0 
0.0 61.0 4009.0 5.0 
0.0 1912.0 1236.0 
0.0 48.0 3732.0 42.0 
0.0 175.0 3641.0 17.0 
0.0 86.0 3832.0 15.0 
0.0 2193.0 959.0 
0.0 8.0 3594.0 93.0 
0.0 27.0 4012.0 16.0 
0.0 180.0 3476.0 1.0 
0.0 290.0 3227.0 0.0 
0.0 21.0 3488.0 162.0 
0.0 201.0 3448.0 6.0 
0.0 320.0 3368.0 8.0 
0.0 144.0 3660.0 22.0 
0.0 227.0 3571.0 11.0 
0.0 84.0 3741.0 63.0 
0.0 12.0 3860.0 64.0 
0.0 244.0 3454.0 18.0 
0.0 86.0 3819.0 4.0 
0.0 743.0 2230.0 9.0 
0.0 294.0 3221.0 3.0 
0.0 945.0 1978.0 0.0 
0.0 2180.0 899.0 
0.0 741.0 2210.0 3.0 
0.0 167.0 3450.0 6.0 
0.0 320.0 3381.0 0.0 
0.0 209.0 3371.0 34.0 
0.0 14.0 3510.0 155.0 
0.0 2446.0 754.0 
0.0 689.0 2270.0 
0.0 1551.0 1436.0 
0.0 418.0 2939.0 0.0 
0.0 132.0 3652.0 0.0 
0.0 1274.0 1568.0 3.0 
0.0 1139.0 1704.0 3.0 
0.0 410.0 2857.0 6.0 
0.0 1184.0 1600.0 0.0 
0.0 178.0 3561.0 6.0 
0.0 1662.0 1407.0 
0.0 142.0 3752.0 0.0 
0.0 236.0 3506.0 2.0 
0.0 725.0 2373.0 3.0 
0.0 23.0 2342.0 539.0 
0.0 1858.0 1137.0 
0.0 501.0 2691.0 0.0 
0.0 2208.0 1118.0 
0.0 1754.0 1247.0 
